transaction_id,customer_id,transaction_date,transaction_amount,transaction_type,merchant_category,failed_transaction_count,fraud_label
TXN-00001450,CUST-000368,2025-10-16,38.49,transfer,grocery,0,0
TXN-00001451,CUST-000368,2025-11-06,19.05,subscription,electronics,1,0
TXN-00001452,CUST-000368,2025-07-20,361.34,purchase,travel,2,0
TXN-00001453,CUST-000368,2025-09-28,27.66,purchase,subscription,0,0
TXN-00001454,CUST-000368,2025-08-29,41.57,purchase,grocery,0,0
TXN-00001455,CUST-000369,2025-09-10,8.77,purchase,travel,1,0
TXN-00001456,CUST-000369,2025-10-11,26.59,purchase,grocery,0,0
TXN-00001457,CUST-000370,2025-08-31,26.21,purchase,cash_transfer,0,0
TXN-00001458,CUST-000370,2025-09-04,38.41,purchase,grocery,2,0
TXN-00001459,CUST-000370,2025-12-17,79.22,purchase,subscription,1,0
TXN-00001460,CUST-000371,2025-08-26,20.98,transfer,grocery,0,0
TXN-00001461,CUST-000371,2025-12-30,159.22,purchase,digital_goods,0,0
TXN-00001462,CUST-000371,2025-08-04,135.25,purchase,subscription,0,0
TXN-00001463,CUST-000371,2025-09-12,150.77,purchase,travel,1,0
TXN-00001464,CUST-000372,2025-07-31,47.17,purchase,grocery,0,0
TXN-00001465,CUST-000372,2025-12-05,54.39,purchase,travel,0,0
TXN-00001466,CUST-000373,2025-11-08,211.75,transfer,subscription,0,0
TXN-00001467,CUST-000373,2025-07-06,313.09,transfer,grocery,0,0
TXN-00001468,CUST-000373,2025-11-20,129.1,subscription,electronics,1,0
TXN-00001469,CUST-000373,2025-12-31,289.8,purchase,subscription,1,0
TXN-00001470,CUST-000374,2025-12-02,65.66,purchase,grocery,0,0
TXN-00001471,CUST-000374,2025-12-28,23.49,refund,subscription,1,0
TXN-00001472,CUST-000374,2025-10-18,78.78,purchase,digital_goods,0,0
TXN-00001473,CUST-000374,2025-11-07,41.88,purchase,cash_transfer,0,1
TXN-00001474,CUST-000374,2025-08-17,192.87,purchase,travel,0,0
TXN-00001475,CUST-000374,2025-08-28,45.93,refund,subscription,0,0
TXN-00001476,CUST-000375,2025-07-17,142.09,purchase,digital_goods,0,0
TXN-00001477,CUST-000375,2025-07-24,219.46,transfer,grocery,0,0
TXN-00001478,CUST-000375,2025-09-06,90.94,purchase,electronics,0,0
TXN-00001479,CUST-000375,2025-08-10,232.16,purchase,cash_transfer,1,0
TXN-00001480,CUST-000375,2025-09-25,45.58,purchase,digital_goods,0,0
TXN-00001481,CUST-000375,2025-10-16,71.24,transfer,digital_goods,1,0
TXN-00001482,CUST-000375,2025-11-12,242.98,transfer,cash_transfer,1,0
TXN-00001483,CUST-000375,2025-07-29,200.28,transfer,subscription,0,0
TXN-00001484,CUST-000375,2025-12-18,580.67,purchase,travel,0,0
TXN-00001485,CUST-000375,2025-09-17,160.27,purchase,grocery,0,0
TXN-00001486,CUST-000376,2025-09-16,30.75,purchase,subscription,0,0
TXN-00001487,CUST-000376,2025-07-09,36.58,purchase,subscription,0,0
TXN-00001488,CUST-000376,2025-11-16,31.91,purchase,digital_goods,1,0
TXN-00001489,CUST-000376,2025-10-20,16.59,purchase,cash_transfer,0,1
TXN-00001490,CUST-000376,2025-07-26,15.65,purchase,cash_transfer,1,0
TXN-00001491,CUST-000377,2025-07-27,63.26,subscription,grocery,0,0
TXN-00001492,CUST-000377,2025-09-24,167.86,purchase,digital_goods,0,0
TXN-00001493,CUST-000377,2025-11-23,261.54,purchase,grocery,0,0
TXN-00001494,CUST-000377,2025-10-26,187.75,transfer,subscription,0,0
TXN-00001495,CUST-000377,2025-10-03,169.61,purchase,travel,0,0
TXN-00001496,CUST-000378,2025-09-25,37.32,purchase,electronics,0,0
TXN-00001497,CUST-000378,2025-11-05,29.05,purchase,subscription,0,0
TXN-00001498,CUST-000379,2025-11-08,104.7,purchase,electronics,0,0
TXN-00001499,CUST-000379,2025-08-25,146.12,purchase,subscription,0,0
TXN-00001500,CUST-000379,2025-09-14,160.52,purchase,subscription,0,0
TXN-00001501,CUST-000379,2025-10-19,9.27,purchase,digital_goods,1,0
TXN-00001502,CUST-000379,2025-12-22,211.37,refund,subscription,0,0
TXN-00001503,CUST-000380,2025-12-04,75.7,transfer,grocery,1,0
TXN-00001504,CUST-000380,2025-11-06,147.56,purchase,grocery,0,0
TXN-00001505,CUST-000380,2025-10-01,107.42,refund,digital_goods,0,0
TXN-00001506,CUST-000380,2025-07-08,107.05,purchase,cash_transfer,2,0
TXN-00001507,CUST-000380,2025-08-13,28.78,purchase,cash_transfer,0,1
TXN-00001508,CUST-000380,2025-07-14,128.21,purchase,digital_goods,0,0
TXN-00001509,CUST-000380,2025-09-15,31.74,purchase,digital_goods,0,0
TXN-00001510,CUST-000380,2025-11-12,130.98,purchase,grocery,0,0
TXN-00001511,CUST-000380,2025-12-12,147.33,purchase,cash_transfer,0,0
TXN-00001512,CUST-000381,2025-11-14,358.67,purchase,electronics,0,0
TXN-00001513,CUST-000381,2025-07-07,131.95,purchase,travel,1,0
TXN-00001514,CUST-000381,2025-11-07,114.47,subscription,digital_goods,0,0
TXN-00001515,CUST-000381,2025-12-11,48.86,refund,grocery,0,0
TXN-00001516,CUST-000381,2025-10-10,542.68,purchase,grocery,0,0
TXN-00001517,CUST-000381,2025-11-02,186.14,refund,travel,0,0
TXN-00001518,CUST-000381,2025-08-19,88.31,purchase,electronics,1,0
TXN-00001519,CUST-000382,2025-10-21,124.71,purchase,travel,1,0
TXN-00001520,CUST-000382,2025-10-01,228.88,purchase,electronics,1,0
TXN-00001521,CUST-000383,2025-07-18,21.28,subscription,grocery,1,0
TXN-00001522,CUST-000383,2025-09-07,12.62,purchase,travel,3,0
TXN-00001523,CUST-000384,2025-07-09,179.07,purchase,subscription,0,0
TXN-00001524,CUST-000384,2025-11-01,17.87,purchase,subscription,0,0
TXN-00001525,CUST-000384,2025-09-29,56.87,purchase,subscription,0,0
TXN-00001526,CUST-000385,2025-10-25,31.76,purchase,grocery,0,0
TXN-00001527,CUST-000385,2025-08-16,52.03,purchase,cash_transfer,0,1
TXN-00001528,CUST-000385,2025-12-23,13.37,purchase,electronics,1,0
TXN-00001529,CUST-000385,2025-07-31,54.39,refund,digital_goods,0,0
TXN-00001530,CUST-000386,2025-08-14,87.57,purchase,grocery,0,0
TXN-00001531,CUST-000386,2025-09-15,11.29,purchase,subscription,0,0
TXN-00001532,CUST-000386,2025-12-06,70.06,purchase,subscription,2,1
TXN-00001533,CUST-000387,2025-09-06,80.06,purchase,travel,0,0
TXN-00001534,CUST-000387,2025-12-21,345.99,purchase,subscription,1,0
TXN-00001535,CUST-000387,2025-07-28,101.54,purchase,electronics,0,0
TXN-00001536,CUST-000387,2025-11-14,8.33,purchase,travel,0,0
TXN-00001537,CUST-000388,2025-08-29,445.75,subscription,subscription,0,0
TXN-00001538,CUST-000388,2025-08-27,123.55,purchase,travel,1,0
TXN-00001539,CUST-000388,2025-11-28,33.76,purchase,digital_goods,1,0
TXN-00001540,CUST-000388,2025-12-04,122.61,subscription,travel,1,0
TXN-00001541,CUST-000389,2025-08-24,75.05,purchase,electronics,1,0
TXN-00001542,CUST-000389,2025-11-06,256.67,transfer,travel,3,0
TXN-00001543,CUST-000390,2025-12-07,45.73,purchase,digital_goods,0,0
TXN-00001544,CUST-000390,2025-08-12,101.3,refund,cash_transfer,2,0
TXN-00001545,CUST-000390,2025-11-26,95.11,purchase,travel,0,0
TXN-00001546,CUST-000390,2025-11-11,321.71,purchase,grocery,1,0
TXN-00001547,CUST-000391,2025-07-11,136.65,purchase,grocery,0,0
TXN-00001548,CUST-000391,2025-12-19,43.19,subscription,digital_goods,0,0
TXN-00001549,CUST-000391,2025-08-06,73.47,purchase,travel,0,0
TXN-00001550,CUST-000391,2025-10-31,52.82,purchase,digital_goods,1,0
TXN-00001551,CUST-000392,2025-08-08,139.62,purchase,grocery,0,0
TXN-00001552,CUST-000392,2025-11-08,291.06,transfer,subscription,1,0
TXN-00001553,CUST-000392,2025-10-30,524.92,purchase,electronics,1,1
TXN-00001554,CUST-000393,2025-12-22,23.05,purchase,grocery,0,0
TXN-00001555,CUST-000393,2025-12-08,107.86,purchase,cash_transfer,1,0
TXN-00001556,CUST-000393,2025-07-21,65.94,purchase,grocery,0,0
TXN-00001557,CUST-000394,2025-08-03,27.21,purchase,cash_transfer,1,0
TXN-00001558,CUST-000394,2025-09-20,18.87,purchase,cash_transfer,0,0
TXN-00001559,CUST-000394,2025-07-29,21.24,purchase,travel,0,0
TXN-00001560,CUST-000394,2025-08-30,17.84,purchase,grocery,1,0
TXN-00001561,CUST-000394,2025-11-26,14.84,purchase,grocery,0,1
TXN-00001562,CUST-000394,2025-11-18,35.56,purchase,travel,0,0
TXN-00001563,CUST-000395,2025-09-01,245.3,purchase,cash_transfer,2,0
TXN-00001564,CUST-000395,2025-07-09,95.75,purchase,subscription,0,0
TXN-00001565,CUST-000395,2025-12-20,74.32,purchase,grocery,0,0
TXN-00001566,CUST-000395,2025-09-24,91.21,refund,digital_goods,1,0
TXN-00001567,CUST-000395,2025-07-25,57.91,purchase,grocery,0,0
TXN-00001568,CUST-000395,2025-12-06,74.62,refund,grocery,1,0
TXN-00001569,CUST-000396,2025-08-17,93.27,transfer,cash_transfer,0,0
TXN-00001570,CUST-000396,2025-07-30,99.75,purchase,cash_transfer,1,1
TXN-00001571,CUST-000396,2025-08-18,124.4,purchase,grocery,1,0
TXN-00001572,CUST-000396,2025-12-02,256.62,transfer,travel,1,0
TXN-00001573,CUST-000397,2025-09-17,16.84,subscription,grocery,0,0
TXN-00001574,CUST-000397,2025-09-26,50.04,purchase,digital_goods,0,0
TXN-00001575,CUST-000398,2025-11-30,29.47,subscription,digital_goods,1,0
TXN-00001576,CUST-000398,2025-12-12,63.63,purchase,grocery,0,1
TXN-00001577,CUST-000398,2025-10-13,30.61,purchase,grocery,1,0
TXN-00001578,CUST-000398,2025-07-12,41.65,purchase,travel,1,0
TXN-00001579,CUST-000398,2025-10-07,83.73,purchase,subscription,0,0
TXN-00001580,CUST-000399,2025-07-26,37.85,purchase,digital_goods,0,0
TXN-00001581,CUST-000399,2025-12-07,402.72,purchase,subscription,0,0
TXN-00001582,CUST-000399,2025-10-09,305.39,subscription,electronics,0,0
TXN-00001583,CUST-000400,2025-09-13,126.34,refund,travel,0,0
TXN-00001584,CUST-000400,2025-12-19,20.68,purchase,subscription,0,0
TXN-00001585,CUST-000400,2025-07-10,29.53,purchase,subscription,1,0
TXN-00001586,CUST-000401,2025-08-05,25.71,refund,subscription,0,0
TXN-00001587,CUST-000401,2025-11-24,59.62,subscription,electronics,0,0
TXN-00001588,CUST-000401,2025-11-29,64.03,purchase,digital_goods,0,0
TXN-00001589,CUST-000402,2025-08-21,204.64,purchase,grocery,1,0
TXN-00001590,CUST-000402,2025-09-02,143.93,purchase,grocery,0,0
TXN-00001591,CUST-000402,2025-12-18,17.68,purchase,grocery,0,0
TXN-00001592,CUST-000402,2025-12-04,92.0,purchase,subscription,0,0
TXN-00001593,CUST-000403,2025-12-20,222.5,purchase,electronics,0,0
TXN-00001594,CUST-000404,2025-12-30,15.22,purchase,grocery,0,0
TXN-00001595,CUST-000404,2025-07-08,21.45,purchase,digital_goods,0,0
TXN-00001596,CUST-000405,2025-08-14,13.78,purchase,travel,0,0
TXN-00001597,CUST-000405,2025-11-02,103.09,purchase,digital_goods,2,1
TXN-00001598,CUST-000405,2025-09-06,65.82,purchase,travel,0,0
TXN-00001599,CUST-000405,2025-12-31,144.42,purchase,digital_goods,3,0
TXN-00001600,CUST-000405,2025-07-16,165.57,purchase,travel,0,0
TXN-00001601,CUST-000405,2025-07-13,197.97,refund,grocery,0,0
TXN-00001602,CUST-000405,2025-11-03,111.71,subscription,grocery,0,0
TXN-00001603,CUST-000406,2025-10-18,18.99,purchase,electronics,0,0
TXN-00001604,CUST-000406,2025-10-11,207.76,purchase,electronics,0,1
TXN-00001605,CUST-000406,2025-08-03,12.29,purchase,grocery,0,0
TXN-00001606,CUST-000407,2025-12-22,289.93,purchase,grocery,0,0
TXN-00001607,CUST-000407,2025-07-24,36.52,purchase,travel,1,0
TXN-00001608,CUST-000407,2025-10-21,73.67,purchase,digital_goods,0,0
TXN-00001609,CUST-000407,2025-11-28,46.51,transfer,subscription,1,0
TXN-00001610,CUST-000407,2025-08-12,60.22,purchase,electronics,0,0
TXN-00001611,CUST-000407,2025-08-23,37.94,transfer,travel,1,0
TXN-00001612,CUST-000407,2025-08-12,115.91,purchase,grocery,0,0
TXN-00001613,CUST-000407,2025-12-11,23.7,purchase,digital_goods,0,0
TXN-00001614,CUST-000407,2025-09-02,440.09,purchase,grocery,0,0
TXN-00001615,CUST-000407,2025-07-20,35.16,transfer,grocery,1,0
TXN-00001616,CUST-000408,2025-11-09,73.22,subscription,travel,1,0
TXN-00001617,CUST-000408,2025-09-17,82.7,purchase,electronics,0,0
TXN-00001618,CUST-000408,2025-08-05,4.23,refund,travel,0,0
TXN-00001619,CUST-000408,2025-12-24,27.33,purchase,electronics,1,0
TXN-00001620,CUST-000408,2025-07-15,39.2,purchase,grocery,0,0
TXN-00001621,CUST-000408,2025-12-20,40.49,purchase,grocery,0,0
TXN-00001622,CUST-000409,2025-08-11,15.16,refund,travel,1,0
TXN-00001623,CUST-000409,2025-07-17,20.33,purchase,travel,1,0
TXN-00001624,CUST-000410,2025-12-10,39.16,transfer,travel,0,0
TXN-00001625,CUST-000410,2025-07-23,128.79,refund,grocery,0,0
TXN-00001626,CUST-000410,2025-11-29,40.09,purchase,electronics,1,0
TXN-00001627,CUST-000410,2025-07-19,20.75,purchase,cash_transfer,1,0
TXN-00001628,CUST-000410,2025-11-21,75.31,purchase,grocery,1,0
TXN-00001629,CUST-000411,2025-07-31,10.6,purchase,electronics,0,0
TXN-00001630,CUST-000411,2025-08-04,99.42,purchase,travel,0,0
TXN-00001631,CUST-000411,2025-07-08,72.87,purchase,digital_goods,1,0
TXN-00001632,CUST-000411,2025-07-22,28.67,purchase,cash_transfer,1,0
TXN-00001633,CUST-000411,2025-09-08,103.93,subscription,grocery,0,0
TXN-00001634,CUST-000412,2025-08-10,139.79,subscription,subscription,0,0
TXN-00001635,CUST-000412,2025-11-13,30.58,purchase,electronics,3,0
TXN-00001636,CUST-000413,2025-08-12,14.72,subscription,subscription,0,0
TXN-00001637,CUST-000413,2025-07-07,17.94,purchase,digital_goods,1,0
TXN-00001638,CUST-000413,2025-07-31,31.09,subscription,travel,1,0
TXN-00001639,CUST-000414,2025-08-07,29.68,purchase,digital_goods,1,0
TXN-00001640,CUST-000414,2025-10-09,86.05,purchase,travel,0,0
TXN-00001641,CUST-000414,2025-09-16,52.22,subscription,grocery,0,0
TXN-00001642,CUST-000415,2025-12-30,22.44,purchase,grocery,1,0
TXN-00001643,CUST-000415,2025-07-27,197.2,purchase,subscription,1,0
TXN-00001644,CUST-000415,2025-08-25,71.55,subscription,electronics,0,0
TXN-00001645,CUST-000415,2025-11-30,34.42,transfer,cash_transfer,0,0
TXN-00001646,CUST-000415,2025-11-16,28.52,purchase,grocery,1,0
TXN-00001647,CUST-000415,2025-09-26,62.67,purchase,digital_goods,1,0
TXN-00001648,CUST-000416,2025-08-11,20.67,purchase,digital_goods,0,0
TXN-00001649,CUST-000416,2025-09-29,26.77,purchase,electronics,1,0
TXN-00001650,CUST-000416,2025-07-19,188.22,purchase,subscription,1,0
TXN-00001651,CUST-000416,2025-08-06,40.71,purchase,electronics,0,0
TXN-00001652,CUST-000417,2025-12-21,38.51,purchase,grocery,0,0
TXN-00001653,CUST-000417,2025-09-24,15.38,purchase,grocery,0,0
TXN-00001654,CUST-000418,2025-11-23,1649.35,purchase,grocery,1,0
TXN-00001655,CUST-000418,2025-07-14,511.19,purchase,subscription,0,0
TXN-00001656,CUST-000419,2025-07-16,6.13,purchase,travel,0,0
TXN-00001657,CUST-000419,2025-08-15,51.47,subscription,digital_goods,3,0
TXN-00001658,CUST-000419,2025-12-29,35.1,transfer,electronics,0,0
TXN-00001659,CUST-000419,2025-12-28,19.98,purchase,electronics,0,0
TXN-00001660,CUST-000419,2025-09-09,36.52,transfer,digital_goods,1,0
TXN-00001661,CUST-000420,2025-12-23,75.08,purchase,travel,2,0
TXN-00001662,CUST-000420,2025-10-18,58.0,purchase,travel,0,0
TXN-00001663,CUST-000420,2025-07-23,220.12,purchase,travel,0,0
TXN-00001664,CUST-000420,2025-07-14,20.1,transfer,electronics,1,0
TXN-00001665,CUST-000420,2025-10-01,23.63,purchase,digital_goods,0,0
TXN-00001666,CUST-000421,2025-08-25,23.06,purchase,digital_goods,0,0
TXN-00001667,CUST-000421,2025-08-16,25.72,purchase,travel,0,0
TXN-00001668,CUST-000421,2025-10-23,18.84,purchase,travel,1,1
TXN-00001669,CUST-000422,2025-07-18,17.8,purchase,digital_goods,1,0
TXN-00001670,CUST-000423,2025-08-30,237.13,purchase,digital_goods,0,1
TXN-00001671,CUST-000423,2025-08-09,155.49,refund,grocery,0,0
TXN-00001672,CUST-000423,2025-08-03,208.33,purchase,subscription,0,0
TXN-00001673,CUST-000423,2025-10-26,398.64,refund,digital_goods,1,0
TXN-00001674,CUST-000423,2025-12-11,139.74,purchase,subscription,0,0
TXN-00001675,CUST-000423,2025-12-08,133.28,purchase,travel,0,0
TXN-00001676,CUST-000423,2025-07-21,448.88,purchase,subscription,0,0
TXN-00001677,CUST-000423,2025-10-25,78.07,purchase,grocery,0,0
TXN-00001678,CUST-000423,2025-08-06,253.3,transfer,travel,0,0
TXN-00001679,CUST-000424,2025-08-03,182.17,purchase,subscription,0,0
TXN-00001680,CUST-000424,2025-11-27,18.16,transfer,electronics,0,0
TXN-00001681,CUST-000425,2025-08-09,158.97,purchase,cash_transfer,0,0
TXN-00001682,CUST-000425,2025-10-23,23.46,subscription,digital_goods,1,0
TXN-00001683,CUST-000425,2025-10-25,109.46,purchase,electronics,0,0
TXN-00001684,CUST-000425,2025-09-02,22.85,purchase,grocery,1,0
TXN-00001685,CUST-000425,2025-09-03,19.53,purchase,subscription,1,0
TXN-00001686,CUST-000426,2025-07-06,77.37,purchase,electronics,1,0
TXN-00001687,CUST-000426,2025-09-30,10.08,purchase,subscription,1,0
TXN-00001688,CUST-000426,2025-11-25,25.29,purchase,subscription,0,0
TXN-00001689,CUST-000426,2025-11-22,9.42,refund,subscription,3,0
TXN-00001690,CUST-000426,2025-10-23,37.0,purchase,subscription,0,0
TXN-00001691,CUST-000426,2025-12-20,84.67,transfer,subscription,0,0
TXN-00001692,CUST-000427,2025-11-22,106.65,purchase,electronics,0,0
TXN-00001693,CUST-000428,2025-11-03,13.32,purchase,subscription,1,0
TXN-00001694,CUST-000428,2026-01-01,50.36,purchase,electronics,0,0
TXN-00001695,CUST-000428,2025-11-06,110.63,purchase,electronics,0,1
TXN-00001696,CUST-000428,2025-09-02,32.06,purchase,subscription,3,0
TXN-00001697,CUST-000428,2025-09-12,37.7,purchase,subscription,1,0
TXN-00001698,CUST-000428,2025-11-10,50.59,purchase,cash_transfer,0,0
TXN-00001699,CUST-000428,2025-09-30,160.1,refund,travel,0,0
TXN-00001700,CUST-000428,2025-08-23,11.7,purchase,cash_transfer,0,0
TXN-00001701,CUST-000429,2025-08-12,51.2,transfer,travel,2,0
TXN-00001702,CUST-000429,2025-11-08,100.47,purchase,subscription,0,0
TXN-00001703,CUST-000429,2025-07-18,41.41,refund,grocery,0,0
TXN-00001704,CUST-000429,2025-11-25,99.64,refund,electronics,0,0
TXN-00001705,CUST-000429,2025-08-14,22.26,purchase,cash_transfer,2,0
TXN-00001706,CUST-000429,2025-10-10,98.75,purchase,travel,0,0
TXN-00001707,CUST-000429,2025-10-21,109.69,purchase,travel,0,0
TXN-00001708,CUST-000429,2025-11-03,1.63,purchase,electronics,0,1
TXN-00001709,CUST-000430,2025-10-01,33.44,purchase,travel,3,0
TXN-00001710,CUST-000430,2025-11-22,236.17,purchase,subscription,0,0
TXN-00001711,CUST-000430,2025-11-08,19.39,purchase,grocery,1,0
TXN-00001712,CUST-000430,2025-11-13,45.42,subscription,electronics,0,0
TXN-00001713,CUST-000430,2025-12-12,65.64,transfer,digital_goods,1,0
TXN-00001714,CUST-000431,2025-07-13,31.18,purchase,digital_goods,1,0
TXN-00001715,CUST-000431,2025-11-09,89.42,purchase,digital_goods,1,0
TXN-00001716,CUST-000431,2025-07-22,170.71,subscription,subscription,1,0
TXN-00001717,CUST-000431,2025-07-22,79.91,refund,digital_goods,2,0
TXN-00001718,CUST-000431,2025-09-24,197.99,purchase,subscription,1,0
TXN-00001719,CUST-000431,2025-07-25,23.83,purchase,electronics,0,0
TXN-00001720,CUST-000431,2025-10-11,77.26,subscription,subscription,0,0
TXN-00001721,CUST-000432,2025-11-17,50.31,purchase,subscription,1,0
TXN-00001722,CUST-000432,2025-08-15,47.31,subscription,subscription,0,0
TXN-00001723,CUST-000432,2025-12-08,38.56,purchase,cash_transfer,1,0
TXN-00001724,CUST-000432,2025-07-12,25.57,purchase,subscription,0,0
TXN-00001725,CUST-000433,2025-11-21,112.18,purchase,electronics,0,0
TXN-00001726,CUST-000433,2025-07-14,48.59,purchase,grocery,0,0
TXN-00001727,CUST-000433,2025-10-09,60.48,subscription,grocery,1,0
TXN-00001728,CUST-000433,2025-10-13,18.91,purchase,digital_goods,0,0
TXN-00001729,CUST-000434,2025-09-23,168.05,subscription,grocery,0,0
TXN-00001730,CUST-000434,2025-12-30,17.25,transfer,grocery,0,0
TXN-00001731,CUST-000434,2025-10-21,23.68,purchase,digital_goods,0,0
TXN-00001732,CUST-000434,2025-08-30,55.1,subscription,subscription,0,0
TXN-00001733,CUST-000435,2025-11-25,280.48,purchase,electronics,0,0
TXN-00001734,CUST-000435,2025-08-29,35.66,purchase,digital_goods,0,0
TXN-00001735,CUST-000435,2025-10-09,98.98,purchase,electronics,0,0
TXN-00001736,CUST-000435,2025-12-08,72.48,subscription,digital_goods,2,0
TXN-00001737,CUST-000435,2025-09-02,378.39,purchase,travel,1,0
TXN-00001738,CUST-000435,2025-12-26,11.32,purchase,electronics,1,0
TXN-00001739,CUST-000435,2025-08-19,120.81,purchase,electronics,0,0
TXN-00001740,CUST-000436,2025-07-30,13.42,purchase,grocery,0,0
TXN-00001741,CUST-000436,2025-07-06,60.88,purchase,grocery,0,0
TXN-00001742,CUST-000436,2025-11-01,44.36,purchase,travel,0,0
TXN-00001743,CUST-000436,2025-09-17,36.41,purchase,grocery,3,0
TXN-00001744,CUST-000437,2025-09-20,44.24,subscription,electronics,0,0
TXN-00001745,CUST-000437,2025-09-06,53.89,purchase,travel,2,0
TXN-00001746,CUST-000437,2025-07-22,67.39,purchase,subscription,0,0
TXN-00001747,CUST-000438,2025-10-21,115.37,purchase,grocery,0,0
TXN-00001748,CUST-000438,2025-10-20,265.65,transfer,digital_goods,0,0
TXN-00001749,CUST-000438,2025-08-18,214.42,purchase,grocery,0,0
TXN-00001750,CUST-000438,2025-11-28,184.73,purchase,travel,2,0
TXN-00001751,CUST-000438,2025-12-31,205.08,refund,travel,1,0
TXN-00001752,CUST-000438,2025-12-16,126.15,subscription,digital_goods,2,0
TXN-00001753,CUST-000439,2025-07-14,198.84,purchase,grocery,0,0
TXN-00001754,CUST-000439,2025-11-01,97.7,purchase,subscription,0,0
TXN-00001755,CUST-000439,2025-12-11,61.92,purchase,travel,1,0
TXN-00001756,CUST-000439,2025-12-10,26.72,refund,travel,1,0
TXN-00001757,CUST-000440,2025-11-05,24.12,purchase,travel,0,0
TXN-00001758,CUST-000440,2025-10-28,50.49,purchase,digital_goods,0,0
TXN-00001759,CUST-000440,2025-11-20,12.72,purchase,grocery,0,0
TXN-00001760,CUST-000440,2025-11-04,21.41,purchase,grocery,0,0
TXN-00001761,CUST-000441,2025-11-01,37.03,purchase,digital_goods,1,0
TXN-00001762,CUST-000441,2025-09-02,49.89,purchase,travel,0,0
TXN-00001763,CUST-000442,2025-12-02,72.34,purchase,grocery,1,0
TXN-00001764,CUST-000442,2025-09-12,73.96,subscription,grocery,0,0
TXN-00001765,CUST-000442,2025-11-10,182.95,purchase,digital_goods,1,0
TXN-00001766,CUST-000442,2025-09-13,128.14,purchase,digital_goods,0,0
TXN-00001767,CUST-000442,2025-09-04,59.51,purchase,subscription,0,0
TXN-00001768,CUST-000442,2025-07-26,109.08,purchase,grocery,0,0
TXN-00001769,CUST-000443,2025-11-10,50.51,purchase,digital_goods,0,0
TXN-00001770,CUST-000443,2025-12-17,20.79,purchase,grocery,0,0
TXN-00001771,CUST-000443,2025-10-01,31.58,subscription,grocery,1,0
TXN-00001772,CUST-000443,2025-09-30,28.19,purchase,subscription,1,0
TXN-00001773,CUST-000443,2025-11-30,4.91,purchase,subscription,1,0
TXN-00001774,CUST-000443,2025-11-21,87.12,purchase,digital_goods,0,0
TXN-00001775,CUST-000443,2025-10-10,26.08,purchase,travel,0,0
TXN-00001776,CUST-000443,2025-08-13,21.89,subscription,travel,0,0
TXN-00001777,CUST-000443,2025-09-10,52.64,purchase,subscription,1,0
TXN-00001778,CUST-000444,2025-11-27,100.86,purchase,subscription,0,0
TXN-00001779,CUST-000444,2025-09-13,13.34,purchase,subscription,0,0
TXN-00001780,CUST-000444,2025-08-26,11.65,refund,digital_goods,0,0
TXN-00001781,CUST-000444,2025-09-03,11.65,purchase,grocery,1,0
TXN-00001782,CUST-000444,2025-10-09,28.44,refund,subscription,1,0
TXN-00001783,CUST-000444,2025-10-11,13.14,refund,travel,1,0
TXN-00001784,CUST-000444,2025-09-06,9.71,transfer,subscription,0,0
TXN-00001785,CUST-000444,2025-08-02,68.98,purchase,digital_goods,0,0
TXN-00001786,CUST-000444,2025-09-13,134.15,purchase,subscription,0,0
TXN-00001787,CUST-000445,2025-07-17,583.79,purchase,electronics,0,0
TXN-00001788,CUST-000445,2025-12-12,135.21,subscription,grocery,0,0
TXN-00001789,CUST-000445,2025-09-18,183.53,refund,digital_goods,1,0
TXN-00001790,CUST-000446,2025-07-30,32.72,purchase,cash_transfer,0,0
TXN-00001791,CUST-000446,2025-09-01,47.13,purchase,subscription,0,0
TXN-00001792,CUST-000446,2025-07-11,24.54,purchase,grocery,0,0
TXN-00001793,CUST-000446,2025-11-07,209.33,purchase,electronics,1,0
TXN-00001794,CUST-000446,2025-07-20,11.82,purchase,grocery,0,0
TXN-00001795,CUST-000446,2025-07-27,10.82,purchase,subscription,0,0
TXN-00001796,CUST-000446,2025-09-13,60.12,purchase,electronics,0,0
TXN-00001797,CUST-000446,2025-12-03,14.78,purchase,grocery,0,0
TXN-00001798,CUST-000447,2025-09-02,37.45,subscription,subscription,1,0
TXN-00001799,CUST-000447,2025-09-06,284.26,subscription,grocery,0,0
TXN-00001800,CUST-000447,2025-07-27,152.67,purchase,travel,1,0
TXN-00001801,CUST-000447,2025-07-23,229.5,purchase,digital_goods,0,0
TXN-00001802,CUST-000447,2025-08-10,98.58,purchase,grocery,0,0
TXN-00001803,CUST-000447,2025-10-28,101.57,subscription,travel,1,1
TXN-00001804,CUST-000448,2025-11-18,19.56,refund,electronics,2,0
TXN-00001805,CUST-000448,2025-08-12,40.73,purchase,subscription,1,0
TXN-00001806,CUST-000448,2025-10-07,54.58,purchase,digital_goods,0,1
TXN-00001807,CUST-000448,2025-08-11,40.76,purchase,digital_goods,1,0
TXN-00001808,CUST-000449,2025-09-20,97.24,subscription,grocery,0,0
TXN-00001809,CUST-000449,2025-09-21,37.61,subscription,travel,0,0
TXN-00001810,CUST-000450,2025-10-25,28.15,purchase,digital_goods,1,0
TXN-00001811,CUST-000450,2025-10-24,20.19,purchase,travel,0,0
TXN-00001812,CUST-000450,2025-12-21,23.66,purchase,digital_goods,0,0
TXN-00001813,CUST-000450,2025-12-19,6.97,purchase,travel,0,0
